Jermaine ONeal,Indiana Pacers,10,2005-06,44.1(44.1),0.0(0.0),9.2(9.2),3.1(3.1),0.0(0.0),0.0(0.0),11.7(11.7),13.0(13.0),7.8(7.8),5.1(5.1)
Udonis Haslem,Miami Heat,7,2005-06,1.9(1.9),0.0(0.0),4.7(4.7),12.4(12.4),0.0(0.0),0.0(0.0),32.7(32.7),15.5(15.5),11.8(11.8),10.5(10.5)
Mike James,Toronto Raptors,3,2005-06,0.0(0.0),34.4(34.4),23.5(23.5),16.5(16.5),2.8(2.8),0.9(0.9),14.0(14.0),0.0(0.0),1.0(1.0),1.5(1.5)
Eddy Curry,New York Knicks,10,2005-06,53.6(53.6),0.0(0.0),0.0(0.0),5.0(5.0),0.0(0.0),0.0(0.0),0.0(0.0),6.1(6.1),16.8(16.8),12.0(12.0)
Joey Graham,Toronto Raptors,2,2005-06,6.2(6.2),2.2(2.2),15.2(15.2),20.8(20.8),2.2(2.2),0.0(0.0),34.1(34.1),0.0(0.0),5.6(5.6),5.8(5.8)
Pau Gasol,Memphis Grizzlies,10,2005-06,38.6(38.6),0.0(0.0),17.8(17.8),3.6(3.6),0.7(0.7),0.0(0.0),9.0(9.0),10.4(10.4),8.6(8.6),5.5(5.5)
Tim Duncan,San Antonio Spurs,10,2005-06,44.3(44.3),0.0(0.0),15.0(15.0),2.9(2.9),1.1(1.1),0.0(0.0),6.0(6.0),10.7(10.7),6.9(6.9),7.4(7.4)
Alan Anderson,Charlotte Hornets,2,2005-06,0.0(0.0),6.7(6.7),24.9(24.9),18.2(18.2),4.9(4.9),0.0(0.0),27.6(27.6),0.0(0.0),4.4(4.4),5.3(5.3)
Brian Skinner,Sacramento Kings,11,2005-06,22.9(22.9),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),16.7(16.7),16.7(16.7)
Gerald Green,Boston Celtics,12,2005-06,0.0(0.0),14.6(14.6),19.1(19.1),20.2(20.2),6.7(6.7),0.0(0.0),18.5(18.5),0.0(0.0),5.6(5.6),0.0(0.0)
Michael Finley,San Antonio Spurs,4,2005-06,4.1(4.1),6.6(6.6),7.7(7.7),9.8(9.8),10.9(10.9),2.0(2.0),47.1(47.1),0.0(0.0),2.4(2.4),1.3(1.3)
Ryan Bowen,Houston Rockets,1,2005-06,0.0(0.0),0.0(0.0),8.0(8.0),8.7(8.7),0.0(0.0),0.0(0.0),54.3(54.3),0.0(0.0),13.0(13.0),0.0(0.0)
Zydrunas Ilgauskas,Cleveland Cavaliers,10,2005-06,40.2(40.2),0.0(0.0),2.9(2.9),3.4(3.4),0.0(0.0),0.0(0.0),10.7(10.7),12.3(12.3),8.6(8.6),16.3(16.3)
Peja Stojakovic,Indiana Pacers,0,2005-06,6.7(6.7),2.7(2.7),11.7(11.7),15.8(15.8),17.8(17.8),7.1(7.1),20.1(20.1),1.9(1.9),6.7(6.7),4.4(4.4)
Dikembe Mutombo,Houston Rockets,6,2005-06,14.2(14.2),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),27.7(27.7),33.5(33.5)
Kurt Thomas,Phoenix Suns,7,2005-06,3.9(3.9),0.0(0.0),2.4(2.4),6.2(6.2),0.0(0.0),0.0(0.0),29.5(29.5),31.6(31.6),10.3(10.3),7.7(7.7)
Carmelo Anthony,Denver Nuggets,12,2005-06,17.6(17.6),10.1(10.1),20.9(20.9),16.2(16.2),4.7(4.7),0.7(0.7),9.7(9.7),1.2(1.2),6.8(6.8),4.6(4.6)
James Jones,Phoenix Suns,4,2005-06,0.0(0.0),2.3(2.3),5.0(5.0),20.0(20.0),9.8(9.8),2.7(2.7),46.6(46.6),0.0(0.0),3.3(3.3),2.8(2.8)
Aaron Williams,New Orleans Pelicans,11,2005-06,18.6(18.6),0.0(0.0),5.4(5.4),4.9(4.9),0.0(0.0),0.0(0.0),15.7(15.7),12.3(12.3),19.6(19.6),15.7(15.7)
Rashard Lewis,Oklahoma City Thunder,5,2005-06,23.6(23.6),1.9(1.9),17.4(17.4),13.8(13.8),6.2(6.2),1.1(1.1),21.0(21.0),2.3(2.3),2.8(2.8),3.7(3.7)
Chris Paul,New Orleans Pelicans,3,2005-06,0.0(0.0),29.9(29.9),19.5(19.5),23.4(23.4),1.2(1.2),2.6(2.6),10.7(10.7),0.0(0.0),1.5(1.5),1.8(1.8)
Raymond Felton,Charlotte Hornets,12,2005-06,0.0(0.0),29.1(29.1),20.4(20.4),18.3(18.3),3.2(3.2),0.0(0.0),16.8(16.8),0.0(0.0),1.2(1.2),2.2(2.2)
Delonte West,Boston Celtics,8,2005-06,0.0(0.0),17.9(17.9),9.7(9.7),25.0(25.0),1.5(1.5),3.2(3.2),27.0(27.0),0.0(0.0),4.4(4.4),1.8(1.8)
Antonio McDyess,Detroit Pistons,5,2005-06,25.3(25.3),0.0(0.0),3.1(3.1),6.1(6.1),4.6(4.6),0.0(0.0),24.0(24.0),13.7(13.7),8.8(8.8),8.5(8.5)
Kareem Rush,Charlotte Hornets,0,2005-06,0.0(0.0),8.5(8.5),19.5(19.5),21.2(21.2),18.4(18.4),0.0(0.0),21.3(21.3),0.0(0.0),2.0(2.0),1.8(1.8)
Kenny Thomas,Sacramento Kings,5,2005-06,12.8(12.8),0.0(0.0),13.4(13.4),7.5(7.5),0.0(0.0),0.0(0.0),19.9(19.9),10.6(10.6),18.0(18.0),8.8(8.8)
Dwyane Wade,Miami Heat,12,2005-06,5.6(5.6),22.4(22.4),18.1(18.1),17.5(17.5),10.4(10.4),2.4(2.4),6.9(6.9),0.0(0.0),5.0(5.0),3.4(3.4)
Paul Pierce,Boston Celtics,12,2005-06,14.8(14.8),16.4(16.4),21.0(21.0),13.3(13.3),11.1(11.1),2.4(2.4),8.9(8.9),0.0(0.0),2.4(2.4),2.7(2.7)
Chris Wilcox,Oklahoma City Thunder,11,2005-06,20.1(20.1),0.0(0.0),3.5(3.5),15.2(15.2),0.0(0.0),0.0(0.0),12.8(12.8),9.3(9.3),21.0(21.0),12.8(12.8)
Kirk Snyder,New Orleans Pelicans,2,2005-06,7.1(7.1),5.8(5.8),21.7(21.7),17.6(17.6),3.2(3.2),3.7(3.7),26.0(26.0),0.0(0.0),3.4(3.4),4.9(4.9)
Stephen Jackson,Indiana Pacers,12,2005-06,17.9(17.9),6.7(6.7),22.5(22.5),11.9(11.9),8.3(8.3),2.5(2.5),16.1(16.1),0.0(0.0),5.8(5.8),1.8(1.8)
Alonzo Mourning,Miami Heat,11,2005-06,36.1(36.1),0.0(0.0),2.8(2.8),3.9(3.9),0.0(0.0),0.0(0.0),2.4(2.4),5.4(5.4),20.8(20.8),18.6(18.6)
Marcus Camby,Denver Nuggets,2,2005-06,0.0(0.0),0.0(0.0),15.1(15.1),13.7(13.7),2.6(2.6),0.0(0.0),28.0(28.0),10.2(10.2),9.6(9.6),10.9(10.9)
Vince Carter,Brooklyn Nets,12,2005-06,14.6(14.6),20.9(20.9),16.5(16.5),12.8(12.8),8.5(8.5),1.6(1.6),10.6(10.6),0.0(0.0),3.6(3.6),4.8(4.8)
Dwight Howard,Orlando Magic,10,2005-06,46.6(46.6),0.0(0.0),1.3(1.3),4.4(4.4),0.0(0.0),0.0(0.0),2.9(2.9),7.4(7.4),15.6(15.6),15.5(15.5)
Corey Maggette,Los Angeles Clippers,2,2005-06,4.8(4.8),6.4(6.4),11.9(11.9),23.7(23.7),11.4(11.4),8.5(8.5),19.9(19.9),0.0(0.0),2.6(2.6),2.4(2.4)
Francisco Garcia,Sacramento Kings,2,2005-06,0.0(0.0),10.4(10.4),13.7(13.7),17.6(17.6),5.3(5.3),4.9(4.9),28.2(28.2),0.0(0.0),6.5(6.5),4.2(4.2)
Jarvis Hayes,Washington Wizards,2,2005-06,7.4(7.4),8.3(8.3),11.3(11.3),17.2(17.2),7.8(7.8),0.0(0.0),25.5(25.5),0.0(0.0),6.9(6.9),4.9(4.9)
John Salmons,Philadelphia 76ers,12,2005-06,7.1(7.1),8.8(8.8),31.6(31.6),14.0(14.0),2.7(2.7),3.4(3.4),16.1(16.1),0.0(0.0),4.0(4.0),3.4(3.4)
Lonny Baxter,Houston Rockets,11,2005-06,27.8(27.8),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),14.4(14.4),15.6(15.6),30.0(30.0)
Primoz Brezec,Charlotte Hornets,7,2005-06,15.9(15.9),0.0(0.0),4.1(4.1),5.3(5.3),2.2(2.2),0.0(0.0),25.3(25.3),15.1(15.1),10.3(10.3),15.2(15.2)
Elton Brand,Los Angeles Clippers,5,2005-06,31.5(31.5),0.0(0.0),17.7(17.7),11.0(11.0),0.9(0.9),0.0(0.0),9.2(9.2),11.8(11.8),4.4(4.4),8.0(8.0)
Ron Artest,Indiana Pacers,5,2005-06,23.6(23.6),0.0(0.0),28.9(28.9),12.1(12.1),0.0(0.0),0.0(0.0),9.8(9.8),0.0(0.0),6.2(6.2),5.6(5.6)
Shane Battier,Memphis Grizzlies,5,2005-06,18.7(18.7),1.7(1.7),8.7(8.7),7.8(7.8),1.6(1.6),0.0(0.0),29.7(29.7),3.5(3.5),12.9(12.9),8.9(8.9)
Boniface NDong,Los Angeles Clippers,11,2005-06,29.0(29.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),19.4(19.4),0.0(0.0)
Joe Johnson,Atlanta Hawks,12,2005-06,9.0(9.0),19.8(19.8),19.1(19.1),12.9(12.9),11.1(11.1),2.1(2.1),13.5(13.5),0.0(0.0),2.9(2.9),2.2(2.2)
DerMarr Johnson,Denver Nuggets,4,2005-06,0.0(0.0),5.1(5.1),8.4(8.4),23.6(23.6),9.0(9.0),0.0(0.0),34.6(34.6),0.0(0.0),4.8(4.8),2.8(2.8)
Quinton Ross,Los Angeles Clippers,4,2005-06,2.7(2.7),0.0(0.0),9.3(9.3),15.7(15.7),2.7(2.7),0.0(0.0),50.0(50.0),0.0(0.0),6.0(6.0),3.8(3.8)
Darko Milicic,Orlando Magic,5,2005-06,27.5(27.5),0.0(0.0),6.5(6.5),0.0(0.0),0.0(0.0),0.0(0.0),21.9(21.9),13.4(13.4),10.9(10.9),8.1(8.1)
Brendan Haywood,Washington Wizards,10,2005-06,43.1(43.1),0.0(0.0),0.0(0.0),6.2(6.2),0.0(0.0),0.0(0.0),3.2(3.2),5.7(5.7),10.7(10.7),23.6(23.6)
Ike Diogu,Golden State Warriors,11,2005-06,28.9(28.9),0.0(0.0),4.4(4.4),9.5(9.5),0.0(0.0),0.0(0.0),8.4(8.4),9.0(9.0),15.9(15.9),13.7(13.7)
David Wesley,Houston Rockets,4,2005-06,0.0(0.0),10.5(10.5),10.0(10.0),19.3(19.3),7.4(7.4),0.0(0.0),40.5(40.5),0.0(0.0),1.4(1.4),0.0(0.0)
Jose Calderon,Toronto Raptors,3,2005-06,0.0(0.0),42.0(42.0),19.3(19.3),10.7(10.7),0.0(0.0),0.0(0.0),16.5(16.5),0.0(0.0),2.3(2.3),0.0(0.0)
Ron Artest,Sacramento Kings,12,2005-06,17.9(17.9),9.6(9.6),28.0(28.0),9.1(9.1),1.5(1.5),2.7(2.7),15.6(15.6),0.0(0.0),3.4(3.4),3.7(3.7)
Rashad McCants,Minnesota Timberwolves,2,2005-06,8.9(8.9),7.2(7.2),17.6(17.6),20.9(20.9),6.9(6.9),0.0(0.0),24.4(24.4),0.0(0.0),4.7(4.7),0.0(0.0)
Matt Bonner,Toronto Raptors,1,2005-06,0.0(0.0),0.0(0.0),2.8(2.8),11.6(11.6),2.2(2.2),0.0(0.0),48.7(48.7),15.8(15.8),3.6(3.6),8.7(8.7)
Stromile Swift,Houston Rockets,5,2005-06,30.9(30.9),0.0(0.0),11.5(11.5),5.4(5.4),0.0(0.0),0.0(0.0),13.0(13.0),7.2(7.2),15.6(15.6),10.0(10.0)
Jamaal Tinsley,Indiana Pacers,3,2005-06,6.1(6.1),37.5(37.5),14.2(14.2),13.2(13.2),0.0(0.0),0.0(0.0),13.6(13.6),0.0(0.0),2.6(2.6),2.4(2.4)
LeBron James,Cleveland Cavaliers,12,2005-06,7.2(7.2),25.3(25.3),28.4(28.4),18.1(18.1),6.1(6.1),0.8(0.8),5.3(5.3),0.0(0.0),2.6(2.6),2.1(2.1)
Hakim Warrick,Memphis Grizzlies,10,2005-06,34.1(34.1),0.0(0.0),9.3(9.3),8.0(8.0),0.0(0.0),0.0(0.0),6.4(6.4),8.4(8.4),17.7(17.7),7.7(7.7)
Jiri Welsch,Milwaukee Bucks,0,2005-06,0.0(0.0),4.6(4.6),10.9(10.9),23.1(23.1),16.2(16.2),0.0(0.0),24.8(24.8),0.0(0.0),6.9(6.9),3.3(3.3)
Maurice Evans,Detroit Pistons,2,2005-06,3.6(3.6),3.3(3.3),8.9(8.9),18.6(18.6),5.9(5.9),2.8(2.8),32.3(32.3),0.0(0.0),7.4(7.4),12.5(12.5)
Trenton Hassell,Minnesota Timberwolves,2,2005-06,19.6(19.6),4.3(4.3),14.6(14.6),12.9(12.9),3.1(3.1),0.0(0.0),28.3(28.3),0.0(0.0),3.7(3.7),4.9(4.9)
Rasho Nesterovic,San Antonio Spurs,11,2005-06,21.7(21.7),0.0(0.0),2.9(2.9),4.0(4.0),0.0(0.0),0.0(0.0),12.8(12.8),18.2(18.2),16.3(16.3),13.1(13.1)
Antawn Jamison,Washington Wizards,2,2005-06,10.9(10.9),3.5(3.5),9.8(9.8),15.5(15.5),2.7(2.7),2.0(2.0),28.3(28.3),6.4(6.4),6.0(6.0),7.6(7.6)
Anthony Johnson,Indiana Pacers,12,2005-06,6.3(6.3),20.1(20.1),16.1(16.1),18.5(18.5),3.7(3.7),0.0(0.0),20.1(20.1),0.0(0.0),3.1(3.1),1.9(1.9)
Wally Szczerbiak,Boston Celtics,2,2005-06,14.5(14.5),6.7(6.7),13.0(13.0),17.9(17.9),7.9(7.9),2.4(2.4),23.8(23.8),0.0(0.0),3.1(3.1),4.5(4.5)
Josh Childress,Atlanta Hawks,2,2005-06,3.1(3.1),3.3(3.3),10.7(10.7),19.8(19.8),9.7(9.7),0.0(0.0),17.0(17.0),0.0(0.0),14.8(14.8),12.9(12.9)
Wally Szczerbiak,Minnesota Timberwolves,0,2005-06,9.3(9.3),4.8(4.8),11.3(11.3),17.9(17.9),14.6(14.6),0.0(0.0),27.2(27.2),1.3(1.3),3.6(3.6),3.2(3.2)
Bo Outlaw,Orlando Magic,6,2005-06,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),30.2(30.2),22.2(22.2)
Jason Richardson,Golden State Warriors,12,2005-06,11.3(11.3),12.3(12.3),21.2(21.2),16.5(16.5),10.6(10.6),1.1(1.1),13.5(13.5),0.0(0.0),3.7(3.7),3.5(3.5)
Jeff Foster,Indiana Pacers,6,2005-06,0.0(0.0),0.0(0.0),0.0(0.0),5.7(5.7),0.0(0.0),0.0(0.0),2.7(2.7),12.1(12.1),28.8(28.8),32.6(32.6)
Lamond Murray,Brooklyn Nets,4,2005-06,5.4(5.4),0.0(0.0),9.4(9.4),11.2(11.2),8.0(8.0),0.0(0.0),40.6(40.6),0.0(0.0),4.9(4.9),7.6(7.6)
Sean May,Charlotte Hornets,5,2005-06,21.7(21.7),0.0(0.0),5.3(5.3),8.8(8.8),0.0(0.0),0.0(0.0),15.5(15.5),12.4(12.4),9.7(9.7),13.7(13.7)
Al Harrington,Atlanta Hawks,5,2005-06,24.6(24.6),0.7(0.7),19.3(19.3),9.8(9.8),1.7(1.7),0.0(0.0),20.9(20.9),5.6(5.6),4.8(4.8),6.0(6.0)
Carlos Boozer,Utah Jazz,5,2005-06,28.5(28.5),0.0(0.0),6.0(6.0),8.7(8.7),3.3(3.3),0.0(0.0),12.4(12.4),6.6(6.6),16.7(16.7),7.6(7.6)
David West,New Orleans Pelicans,5,2005-06,15.7(15.7),1.4(1.4),14.7(14.7),8.6(8.6),2.1(2.1),0.0(0.0),22.1(22.1),12.3(12.3),6.8(6.8),8.9(8.9)
Hedo Turkoglu,Orlando Magic,12,2005-06,9.0(9.0),11.4(11.4),19.8(19.8),12.0(12.0),5.5(5.5),3.4(3.4),27.2(27.2),0.0(0.0),1.3(1.3),2.8(2.8)
Mark Blount,Minnesota Timberwolves,5,2005-06,30.8(30.8),0.0(0.0),4.3(4.3),3.0(3.0),3.5(3.5),0.0(0.0),22.5(22.5),8.3(8.3),11.3(11.3),8.0(8.0)
Shawn Marion,Phoenix Suns,2,2005-06,3.6(3.6),1.3(1.3),5.6(5.6),20.3(20.3),5.9(5.9),1.5(1.5),23.1(23.1),9.3(9.3),15.5(15.5),9.0(9.0)
Damien Wilkins,Oklahoma City Thunder,2,2005-06,12.0(12.0),6.0(6.0),19.4(19.4),20.1(20.1),4.9(4.9),0.0(0.0),18.9(18.9),0.0(0.0),6.0(6.0),6.4(6.4)
Wayne Simien,Miami Heat,5,2005-06,26.8(26.8),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),15.9(15.9),12.1(12.1),10.8(10.8),14.6(14.6)
Deron Williams,Utah Jazz,8,2005-06,0.0(0.0),25.4(25.4),9.9(9.9),15.5(15.5),17.3(17.3),1.5(1.5),17.1(17.1),0.0(0.0),3.8(3.8),1.2(1.2)
Mike Bibby,Sacramento Kings,8,2005-06,0.0(0.0),23.9(23.9),9.2(9.2),17.5(17.5),7.6(7.6),11.3(11.3),20.8(20.8),0.0(0.0),2.2(2.2),0.0(0.0)
Chris Wilcox,Los Angeles Clippers,11,2005-06,36.5(36.5),0.0(0.0),0.0(0.0),8.7(8.7),0.0(0.0),0.0(0.0),0.0(0.0),7.7(7.7),19.2(19.2),15.4(15.4)
Francisco Elson,Denver Nuggets,2,2005-06,6.3(6.3),0.0(0.0),4.7(4.7),15.1(15.1),0.0(0.0),0.0(0.0),21.6(21.6),8.2(8.2),17.3(17.3),13.2(13.2)
Matt Harpring,Utah Jazz,0,2005-06,7.9(7.9),0.0(0.0),4.6(4.6),9.9(9.9),33.0(33.0),1.2(1.2),7.8(7.8),0.0(0.0),15.4(15.4),10.3(10.3)
Dan Gadzuric,Milwaukee Bucks,6,2005-06,12.0(12.0),0.0(0.0),0.0(0.0),12.8(12.8),0.0(0.0),0.0(0.0),7.5(7.5),11.5(11.5),31.5(31.5),16.5(16.5)
Kwame Brown,Los Angeles Lakers,11,2005-06,34.6(34.6),0.0(0.0),3.2(3.2),6.4(6.4),0.0(0.0),0.0(0.0),3.8(3.8),6.6(6.6),21.3(21.3),15.2(15.2)
Milt Palacio,Utah Jazz,8,2005-06,0.0(0.0),24.3(24.3),10.2(10.2),26.4(26.4),7.2(7.2),0.0(0.0),14.2(14.2),0.0(0.0),6.2(6.2),0.0(0.0)
Clifford Robinson,Brooklyn Nets,1,2005-06,8.0(8.0),0.0(0.0),2.8(2.8),10.7(10.7),0.0(0.0),0.0(0.0),46.7(46.7),11.7(11.7),6.8(6.8),3.2(3.2)
Anderson Varejao,Cleveland Cavaliers,9,2005-06,8.6(8.6),0.0(0.0),12.7(12.7),10.0(10.0),0.0(0.0),0.0(0.0),10.9(10.9),11.4(11.4),20.5(20.5),17.7(17.7)
Gilbert Arenas,Washington Wizards,12,2005-06,6.1(6.1),17.0(17.0),27.2(27.2),18.9(18.9),7.3(7.3),4.2(4.2),9.4(9.4),0.0(0.0),2.7(2.7),1.6(1.6)
Martell Webster,Portland Trail Blazers,4,2005-06,0.0(0.0),7.7(7.7),11.5(11.5),13.7(13.7),8.7(8.7),0.0(0.0),37.7(37.7),0.0(0.0),3.0(3.0),5.7(5.7)
Monta Ellis,Golden State Warriors,12,2005-06,0.0(0.0),16.0(16.0),16.0(16.0),21.6(21.6),6.4(6.4),3.1(3.1),18.8(18.8),0.0(0.0),6.2(6.2),3.4(3.4)
Rasheed Wallace,Detroit Pistons,5,2005-06,25.9(25.9),0.0(0.0),8.2(8.2),4.8(4.8),2.7(2.7),0.0(0.0),29.7(29.7),15.1(15.1),4.0(4.0),4.8(4.8)
Ricky Davis,Minnesota Timberwolves,12,2005-06,8.1(8.1),8.3(8.3),18.1(18.1),19.4(19.4),16.4(16.4),0.0(0.0),17.3(17.3),0.0(0.0),1.7(1.7),0.0(0.0)
Ryan Gomes,Boston Celtics,2,2005-06,13.3(13.3),0.0(0.0),8.7(8.7),15.0(15.0),0.0(0.0),0.0(0.0),19.9(19.9),4.2(4.2),14.0(14.0),12.7(12.7)
Vladimir Radmanovic,Oklahoma City Thunder,4,2005-06,4.1(4.1),0.0(0.0),16.6(16.6),13.4(13.4),3.0(3.0),0.0(0.0),41.0(41.0),8.9(8.9),3.4(3.4),4.8(4.8)
Lamar Odom,Los Angeles Lakers,12,2005-06,13.7(13.7),8.6(8.6),21.7(21.7),12.3(12.3),2.2(2.2),4.7(4.7),15.1(15.1),1.0(1.0),6.2(6.2),7.8(7.8)
Yao Ming,Houston Rockets,10,2005-06,73.8(73.8),0.0(0.0),0.0(0.0),1.5(1.5),0.0(0.0),0.0(0.0),1.8(1.8),2.8(2.8),5.7(5.7),9.7(9.7)
Marvin Williams,Atlanta Hawks,2,2005-06,3.8(3.8),1.6(1.6),7.7(7.7),17.7(17.7),4.3(4.3),0.0(0.0),27.4(27.4),2.2(2.2),14.9(14.9),12.4(12.4)
Theo Ratliff,Portland Trail Blazers,11,2005-06,33.1(33.1),0.0(0.0),5.2(5.2),0.0(0.0),0.0(0.0),0.0(0.0),9.7(9.7),6.3(6.3),17.1(17.1),13.4(13.4)
Scot Pollard,Indiana Pacers,9,2005-06,5.8(5.8),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),21.2(21.2),20.6(20.6),19.6(19.6),18.0(18.0)
Matt Barnes,Philadelphia 76ers,2,2005-06,0.0(0.0),0.0(0.0),0.0(0.0),16.9(16.9),0.0(0.0),0.0(0.0),22.5(22.5),0.0(0.0),21.8(21.8),12.7(12.7)
Ruben Patterson,Denver Nuggets,5,2005-06,25.7(25.7),0.0(0.0),6.0(6.0),30.1(30.1),0.0(0.0),0.0(0.0),7.9(7.9),0.0(0.0),8.5(8.5),10.4(10.4)
Andrew Bogut,Milwaukee Bucks,11,2005-06,24.9(24.9),0.0(0.0),7.3(7.3),9.8(9.8),0.0(0.0),0.0(0.0),8.9(8.9),6.9(6.9),16.5(16.5),17.5(17.5)
Chris Kaman,Los Angeles Clippers,10,2005-06,42.4(42.4),0.0(0.0),4.3(4.3),4.7(4.7),0.0(0.0),0.0(0.0),5.8(5.8),3.6(3.6),13.9(13.9),15.8(15.8)
Brad Miller,Sacramento Kings,7,2005-06,5.9(5.9),1.0(1.0),16.4(16.4),5.4(5.4),1.4(1.4),0.0(0.0),33.1(33.1),15.0(15.0),8.6(8.6),5.6(5.6)
Justin Reed,Minnesota Timberwolves,2,2005-06,17.2(17.2),0.0(0.0),14.9(14.9),18.7(18.7),0.0(0.0),0.0(0.0),23.1(23.1),0.0(0.0),7.1(7.1),7.8(7.8)
Chris Webber,Philadelphia 76ers,5,2005-06,23.7(23.7),1.1(1.1),17.0(17.0),6.7(6.7),1.3(1.3),0.0(0.0),20.3(20.3),9.9(9.9),5.4(5.4),7.9(7.9)
Mehmet Okur,Utah Jazz,5,2005-06,21.0(21.0),0.8(0.8),10.6(10.6),5.2(5.2),4.2(4.2),0.9(0.9),26.6(26.6),8.2(8.2),8.4(8.4),7.3(7.3)
Michael Redd,Milwaukee Bucks,12,2005-06,9.1(9.1),13.5(13.5),21.0(21.0),12.9(12.9),15.3(15.3),3.8(3.8),11.0(11.0),0.0(0.0),4.2(4.2),2.6(2.6)
Ronald Murray,Oklahoma City Thunder,12,2005-06,4.4(4.4),20.0(20.0),25.3(25.3),19.6(19.6),4.4(4.4),0.0(0.0),14.3(14.3),0.0(0.0),2.8(2.8),0.0(0.0)
Jackie Butler,New York Knicks,11,2005-06,34.7(34.7),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),4.0(4.0),12.5(12.5),15.2(15.2),15.8(15.8)
Danny Fortson,Oklahoma City Thunder,11,2005-06,20.7(20.7),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),15.9(15.9),30.5(30.5)
Jake Tsakalidis,Memphis Grizzlies,6,2005-06,11.8(11.8),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),8.6(8.6),8.2(8.2),40.0(40.0),18.2(18.2)
Troy Murphy,Golden State Warriors,7,2005-06,15.1(15.1),0.0(0.0),13.7(13.7),8.7(8.7),1.2(1.2),0.0(0.0),29.2(29.2),11.2(11.2),6.7(6.7),8.4(8.4)
Drew Gooden,Cleveland Cavaliers,11,2005-06,20.9(20.9),0.0(0.0),10.3(10.3),6.7(6.7),0.0(0.0),0.0(0.0),10.2(10.2),10.7(10.7),13.6(13.6),19.6(19.6)
Kevin Martin,Sacramento Kings,2,2005-06,0.0(0.0),9.7(9.7),11.7(11.7),22.6(22.6),4.7(4.7),3.8(3.8),25.8(25.8),0.0(0.0),11.2(11.2),3.8(3.8)
Joe Smith,Milwaukee Bucks,9,2005-06,16.5(16.5),0.0(0.0),5.0(5.0),6.0(6.0),0.0(0.0),0.0(0.0),17.5(17.5),16.0(16.0),18.3(18.3),13.0(13.0)
Kenyon Martin,Denver Nuggets,5,2005-06,18.7(18.7),0.0(0.0),11.6(11.6),15.5(15.5),1.5(1.5),0.0(0.0),20.1(20.1),5.5(5.5),11.6(11.6),7.6(7.6)
Nazr Mohammed,San Antonio Spurs,11,2005-06,22.8(22.8),0.0(0.0),5.8(5.8),6.2(6.2),0.0(0.0),0.0(0.0),7.5(7.5),11.4(11.4),19.7(19.7),18.2(18.2)
Rasual Butler,New Orleans Pelicans,4,2005-06,5.6(5.6),3.8(3.8),14.2(14.2),11.5(11.5),8.3(8.3),1.5(1.5),41.5(41.5),0.0(0.0),2.4(2.4),3.1(3.1)
Gerald Wallace,Charlotte Hornets,2,2005-06,18.3(18.3),0.0(0.0),12.3(12.3),20.1(20.1),3.0(3.0),0.0(0.0),13.6(13.6),1.3(1.3),12.0(12.0),10.8(10.8)
Andre Iguodala,Philadelphia 76ers,2,2005-06,11.5(11.5),4.3(4.3),10.5(10.5),22.6(22.6),2.2(2.2),1.4(1.4),19.8(19.8),0.0(0.0),12.3(12.3),5.7(5.7)
Nick Collison,Oklahoma City Thunder,9,2005-06,13.2(13.2),0.0(0.0),10.2(10.2),6.8(6.8),0.0(0.0),0.0(0.0),17.0(17.0),12.4(12.4),13.8(13.8),18.8(18.8)
Jumaine Jones,Charlotte Hornets,4,2005-06,3.6(3.6),1.8(1.8),7.7(7.7),18.9(18.9),8.9(8.9),0.0(0.0),38.1(38.1),2.7(2.7),5.4(5.4),5.6(5.6)
Vladamir Radmanovic,Los Angeles Clippers,4,2005-06,0.0(0.0),0.0(0.0),9.7(9.7),12.5(12.5),11.9(11.9),0.0(0.0),40.0(40.0),3.8(3.8),4.4(4.4),3.1(3.1)
David Harrison,Indiana Pacers,11,2005-06,34.0(34.0),0.0(0.0),0.0(0.0),4.7(4.7),0.0(0.0),0.0(0.0),2.8(2.8),17.1(17.1),18.3(18.3),13.6(13.6)
Channing Frye,New York Knicks,5,2005-06,21.8(21.8),0.0(0.0),6.3(6.3),5.8(5.8),1.3(1.3),0.0(0.0),17.7(17.7),16.2(16.2),7.8(7.8),13.5(13.5)
Lorenzen Wright,Memphis Grizzlies,9,2005-06,14.3(14.3),0.0(0.0),3.6(3.6),5.3(5.3),0.0(0.0),0.0(0.0),17.9(17.9),9.0(9.0),28.8(28.8),14.1(14.1)
