György Garics,Bologna,5,2013-2014,24.4(0.21370604147880976),1.5(0.09433962264150943),0.4(0.09090909090909091),0.8(0.23529411764705885),0.3(0.13636363636363635)
Robert Acquafresca,Bologna,5,2013-2014,17.5(0.15148782687105503),0.9(0.05660377358490566),0.1(0.022727272727272728),0.5(0.14705882352941177),0.0(0.0)
Nicolò Cherubin,Bologna,2,2013-2014,27.2(0.23895401262398558),3.0(0.18867924528301885),0.4(0.09090909090909091),0.6(0.17647058823529413),0.1(0.045454545454545456)
Andrea Mantovani,Bologna,2,2013-2014,25.5(0.22362488728584312),1.3(0.08176100628930817),0.3(0.06818181818181818),0.3(0.08823529411764706),0.1(0.045454545454545456)
Alessandro Diamanti,Bologna,4,2013-2014,24.8(0.2173128944995492),3.6(0.22641509433962265),2.5(0.5681818181818181),1.5(0.4411764705882353),1.2(0.5454545454545454)
Cesare Natali,Bologna,2,2013-2014,25.6(0.224526600541028),4.4(0.27672955974842767),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Gianluca Curci,Bologna,1,2013-2014,4.8(0.0369702434625789),7.6(0.47798742138364775),0.0(0.0),0.0(0.0),0.0(0.0)
Diego Pérez,Bologna,2,2013-2014,31.7(0.2795311091073039),4.4(0.27672955974842767),0.2(0.045454545454545456),0.6(0.17647058823529413),0.1(0.045454545454545456)
Jonathan Cristaldo,Bologna,5,2013-2014,13.6(0.11632100991884582),0.7(0.0440251572327044),0.1(0.022727272727272728),1.2(0.35294117647058826),0.0(0.0)
Mikael Antonsson,Bologna,2,2013-2014,24.5(0.2146077547339946),2.2(0.13836477987421383),0.0(0.0),0.3(0.08823529411764706),0.0(0.0)
Lazaros Christodoulopoulos,Bologna,4,2013-2014,27.0(0.2371505861136159),2.1(0.1320754716981132),1.0(0.22727272727272727),1.4(0.4117647058823529),0.8(0.36363636363636365)
Frederik Sörensen,Bologna,2,2013-2014,21.4(0.18665464382326422),3.8(0.23899371069182387),0.4(0.09090909090909091),0.3(0.08823529411764706),0.1(0.045454545454545456)
Luca Rossettini,Bologna,2,2015-2016,27.4(0.2407574391343553),4.1(0.2578616352201258),0.0(0.0),0.4(0.11764705882352942),0.0(0.0)
Mattia Destro,Bologna,5,2015-2016,10.7(0.09017132551848513),0.7(0.0440251572327044),0.0(0.0),0.5(0.14705882352941177),0.0(0.0)
Marios Oikonomou,Bologna,2,2015-2016,29.0(0.25518485121731294),3.8(0.23899371069182387),0.1(0.022727272727272728),0.0(0.0),0.1(0.045454545454545456)
Adam Masina,Bologna,5,2015-2016,29.0(0.25518485121731294),1.8(0.11320754716981132),0.5(0.11363636363636363),0.6(0.17647058823529413),0.1(0.045454545454545456)
Sergio Floccari,Bologna,5,2015-2016,22.3(0.1947700631199279),0.5(0.031446540880503145),0.1(0.022727272727272728),1.0(0.29411764705882354),0.0(0.0)
Amadou Diawara,Bologna,3,2015-2016,41.9(0.3715058611361587),3.3(0.20754716981132074),0.0(0.0),0.7(0.20588235294117646),0.1(0.045454545454545456)
Matteo Brighi,Bologna,5,2015-2016,29.1(0.2560865644724978),0.7(0.0440251572327044),0.1(0.022727272727272728),0.7(0.20588235294117646),0.0(0.0)
Luca Rizzo,Bologna,5,2015-2016,24.3(0.2128043282236249),0.9(0.05660377358490566),0.4(0.09090909090909091),0.9(0.2647058823529412),0.1(0.045454545454545456)
Alex Ferrari,Bologna,2,2015-2016,26.7(0.23444544634806133),1.9(0.11949685534591194),0.1(0.022727272727272728),0.2(0.05882352941176471),0.0(0.0)
Godfred Donsah,Bologna,5,2015-2016,20.5(0.17853922452660057),1.1(0.06918238993710692),0.3(0.06818181818181818),0.4(0.11764705882352942),0.1(0.045454545454545456)
Anthony Mounier,Bologna,0,2015-2016,19.8(0.1722272317403066),0.8(0.050314465408805034),0.8(0.18181818181818182),1.3(0.3823529411764706),0.1(0.045454545454545456)
Domenico Maietta,Bologna,2,2015-2016,33.1(0.2921550946798918),4.8(0.3018867924528302),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Franco Brienza,Bologna,4,2015-2016,31.8(0.2804328223624888),3.2(0.20125786163522014),1.7(0.3863636363636363),1.2(0.35294117647058826),0.9(0.40909090909090906)
Emanuele Giaccherini,Bologna,4,2015-2016,31.4(0.27682596934174936),2.1(0.1320754716981132),1.6(0.36363636363636365),1.4(0.4117647058823529),0.3(0.13636363636363635)
Ibrahima Mbaye,Bologna,2,2015-2016,35.1(0.3101893597835888),1.5(0.09433962264150943),0.4(0.09090909090909091),0.1(0.029411764705882356),0.1(0.045454545454545456)
Daniele Gastaldello,Bologna,2,2015-2016,29.5(0.25969341749323716),5.1(0.32075471698113206),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Antonio Mirante,Bologna,1,2015-2016,6.3(0.05049594229035167),9.3(0.5849056603773585),0.0(0.0),0.0(0.0),0.0(0.0)
Saphir Taïder,Bologna,5,2015-2016,35.1(0.3101893597835888),2.3(0.14465408805031446),0.2(0.045454545454545456),0.8(0.23529411764705885),0.1(0.045454545454545456)
Nico Pulzetti,Bologna,5,2011-2012,26.9(0.23624887285843102),1.5(0.09433962264150943),0.6(0.13636363636363635),0.9(0.2647058823529412),0.2(0.09090909090909091)
Archimede Morleo,Bologna,5,2011-2012,18.2(0.157799819657349),1.0(0.06289308176100629),1.1(0.25),0.4(0.11764705882352942),0.2(0.09090909090909091)
Andrea Raggi,Bologna,2,2011-2012,25.0(0.21911632100991887),1.7(0.10691823899371068),0.1(0.022727272727272728),0.2(0.05882352941176471),0.1(0.045454545454545456)
Panagiotis Kone,Bologna,5,2011-2012,24.5(0.2146077547339946),2.0(0.12578616352201258),0.6(0.13636363636363635),1.1(0.3235294117647059),0.3(0.13636363636363635)
Federico Agliardi,Bologna,2,2011-2012,3.8(0.027953110910730387),2.6(0.16352201257861634),0.0(0.0),0.0(0.0),0.0(0.0)
Diego Pérez,Bologna,2,2011-2012,30.5(0.2687105500450857),2.6(0.16352201257861634),0.2(0.045454545454545456),0.5(0.14705882352941177),0.1(0.045454545454545456)
Gaby Mudingayi,Bologna,2,2011-2012,32.0(0.2822362488728585),2.8(0.1761006289308176),0.0(0.0),0.4(0.11764705882352942),0.0(0.0)
Gastón Ramírez,Bologna,0,2011-2012,26.7(0.23444544634806133),1.2(0.07547169811320754),1.0(0.22727272727272727),1.5(0.4411764705882353),0.5(0.22727272727272727)
Jean-François Gillet,Bologna,1,2011-2012,2.4(0.015329125338142471),5.3(0.3333333333333333),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
György Garics,Bologna,5,2011-2012,26.7(0.23444544634806133),1.5(0.09433962264150943),0.5(0.11363636363636363),1.0(0.29411764705882354),0.3(0.13636363636363635)
Robert Acquafresca,Bologna,5,2011-2012,14.1(0.12082957619477007),0.4(0.025157232704402517),0.0(0.0),0.5(0.14705882352941177),0.0(0.0)
Nicolò Cherubin,Bologna,2,2011-2012,19.1(0.16591523895401267),1.0(0.06289308176100629),0.2(0.045454545454545456),0.2(0.05882352941176471),0.0(0.0)
Alessandro Diamanti,Bologna,4,2011-2012,23.4(0.20468890892696123),3.4(0.21383647798742136),1.5(0.3409090909090909),1.5(0.4411764705882353),0.8(0.36363636363636365)
Marco Di Vaio,Bologna,5,2011-2012,16.3(0.14066726780883682),0.3(0.018867924528301886),0.1(0.022727272727272728),1.1(0.3235294117647059),0.0(0.0)
Matteo Rubin,Bologna,5,2011-2012,24.1(0.21100090171325522),1.6(0.10062893081761007),0.2(0.045454545454545456),0.5(0.14705882352941177),0.0(0.0)
Mikael Antonsson,Bologna,2,2011-2012,22.9(0.20018034265103699),2.1(0.1320754716981132),0.0(0.0),0.0(0.0),0.0(0.0)
Daniele Portanova,Bologna,2,2011-2012,22.5(0.19657348963029758),2.8(0.1761006289308176),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Saphir Taïder,Bologna,2,2011-2012,35.4(0.31289449954914333),2.4(0.1509433962264151),0.1(0.022727272727272728),0.5(0.14705882352941177),0.2(0.09090909090909091)
Andrea Esposito,Bologna,2,2010-2011,25.3(0.22182146077547343),1.8(0.11320754716981132),0.1(0.022727272727272728),0.1(0.029411764705882356),0.0(0.0)
Francesco Della Rocca,Bologna,3,2010-2011,37.9(0.33543733092876465),3.8(0.23899371069182387),0.7(0.15909090909090906),0.7(0.20588235294117646),0.4(0.18181818181818182)
Emiliano Viviano,Bologna,1,2010-2011,6.1(0.04869251577998197),9.1(0.5723270440251572),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Marco Di Vaio,Bologna,5,2010-2011,21.5(0.1875563570784491),1.0(0.06289308176100629),0.6(0.13636363636363635),0.9(0.2647058823529412),0.1(0.045454545454545456)
Gaby Mudingayi,Bologna,2,2010-2011,37.2(0.32912533814247075),3.3(0.20754716981132074),0.1(0.022727272727272728),0.3(0.08823529411764706),0.0(0.0)
Gastón Ramírez,Bologna,5,2010-2011,32.8(0.2894499549143372),0.9(0.05660377358490566),0.9(0.20454545454545453),1.0(0.29411764705882354),0.4(0.18181818181818182)
Riccardo Meggiorini,Bologna,0,2010-2011,18.6(0.1614066726780884),0.2(0.012578616352201259),0.2(0.045454545454545456),1.4(0.4117647058823529),0.0(0.0)
György Garics,Bologna,5,2010-2011,44.3(0.3931469792605951),1.5(0.09433962264150943),0.8(0.18181818181818182),0.5(0.14705882352941177),0.1(0.045454545454545456)
Nicolò Cherubin,Bologna,2,2010-2011,28.7(0.25247971145175835),2.5(0.15723270440251572),0.2(0.045454545454545456),0.0(0.0),0.1(0.045454545454545456)
Federico Casarini,Bologna,5,2010-2011,27.1(0.23805229936880076),1.3(0.08176100628930817),0.8(0.18181818181818182),0.4(0.11764705882352942),0.4(0.18181818181818182)
Vangelis Moras,Bologna,2,2010-2011,25.8(0.22633002705139768),1.7(0.10691823899371068),0.1(0.022727272727272728),0.3(0.08823529411764706),0.0(0.0)
Miguel Britos,Bologna,2,2010-2011,27.4(0.2407574391343553),2.9(0.18238993710691823),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Diego Pérez,Bologna,3,2010-2011,37.4(0.3309287646528404),3.6(0.22641509433962265),0.6(0.13636363636363635),1.0(0.29411764705882354),0.2(0.09090909090909091)
Henry Giménez,Bologna,5,2010-2011,22.9(0.20018034265103699),0.7(0.0440251572327044),0.3(0.06818181818181818),0.6(0.17647058823529413),0.1(0.045454545454545456)
Matteo Rubin,Bologna,5,2010-2011,33.0(0.2912533814247069),1.7(0.10691823899371068),1.2(0.2727272727272727),0.4(0.11764705882352942),0.4(0.18181818181818182)
Antonio Buscé,Bologna,4,2010-2011,32.3(0.284941388638413),1.7(0.10691823899371068),1.7(0.3863636363636363),1.0(0.29411764705882354),0.4(0.18181818181818182)
Albin Ekdal,Bologna,5,2010-2011,30.2(0.2660054102795311),1.4(0.0880503144654088),0.1(0.022727272727272728),1.0(0.29411764705882354),0.0(0.0)
Daniele Portanova,Bologna,2,2010-2011,26.6(0.23354373309287652),2.5(0.15723270440251572),0.1(0.022727272727272728),0.0(0.0),0.0(0.0)
Marco Motta,Bologna,5,2012-2013,18.7(0.16230838593327324),1.2(0.07547169811320754),1.5(0.3409090909090909),0.8(0.23529411764705885),0.4(0.18181818181818182)
Alberto Gilardino,Bologna,5,2012-2013,12.7(0.10820559062218216),0.2(0.012578616352201259),0.1(0.022727272727272728),1.1(0.3235294117647059),0.1(0.045454545454545456)
Archimede Morleo,Bologna,5,2012-2013,21.0(0.1830477908025248),0.8(0.050314465408805034),1.2(0.2727272727272727),0.4(0.11764705882352942),0.3(0.13636363636363635)
Panagiotis Kone,Bologna,5,2012-2013,22.4(0.1956717763751127),0.7(0.0440251572327044),0.3(0.06818181818181818),0.9(0.2647058823529412),0.1(0.045454545454545456)
Michele Pazienza,Bologna,3,2012-2013,41.3(0.36609558160504957),6.4(0.4025157232704403),0.1(0.022727272727272728),0.8(0.23529411764705885),0.2(0.09090909090909091)
Federico Agliardi,Bologna,1,2012-2013,5.8(0.045987376014427414),6.9(0.4339622641509434),0.0(0.0),0.0(0.0),0.0(0.0)
Manolo Gabbiadini,Bologna,5,2012-2013,15.7(0.1352569882777277),0.3(0.018867924528301886),0.5(0.11363636363636363),0.9(0.2647058823529412),0.1(0.045454545454545456)
Rene Krhin,Bologna,5,2012-2013,35.9(0.3174030658250676),1.9(0.11949685534591194),0.0(0.0),0.8(0.23529411764705885),0.1(0.045454545454545456)
György Garics,Bologna,4,2012-2013,28.1(0.24706943192064929),1.5(0.09433962264150943),1.6(0.36363636363636365),0.6(0.17647058823529413),0.6(0.2727272727272727)
Nicolò Cherubin,Bologna,2,2012-2013,27.4(0.2407574391343553),2.2(0.13836477987421383),0.1(0.022727272727272728),0.3(0.08823529411764706),0.0(0.0)
Alessandro Diamanti,Bologna,4,2012-2013,26.2(0.22993688007213708),3.5(0.22012578616352202),2.4(0.5454545454545454),1.7(0.5),0.9(0.40909090909090906)
Gianluca Curci,Bologna,1,2012-2013,4.2(0.031559963931469794),7.9(0.4968553459119497),0.0(0.0),0.0(0.0),0.0(0.0)
Diego Pérez,Bologna,3,2012-2013,38.8(0.3435527502254283),3.3(0.20754716981132074),0.1(0.022727272727272728),0.8(0.23529411764705885),0.1(0.045454545454545456)
Mikael Antonsson,Bologna,2,2012-2013,24.3(0.2128043282236249),2.1(0.1320754716981132),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Saphir Taïder,Bologna,3,2012-2013,37.7(0.33363390441839497),3.9(0.24528301886792453),0.1(0.022727272727272728),0.5(0.14705882352941177),0.1(0.045454545454545456)
Tiberio Guarente,Bologna,3,2012-2013,39.4(0.3489630297565374),2.9(0.18238993710691823),0.3(0.06818181818181818),0.9(0.2647058823529412),0.2(0.09090909090909091)
Frederik Sörensen,Bologna,2,2012-2013,23.7(0.2073940486925158),4.0(0.25157232704402516),0.0(0.0),0.4(0.11764705882352942),0.0(0.0)
Cristiano Doni,Atalanta,0,2009-2010,39.0(0.345356176735798),1.9(0.11949685534591194),0.3(0.06818181818181818),1.9(0.5588235294117647),0.1(0.045454545454545456)
Federico Peluso,Atalanta,2,2009-2010,23.8(0.20829576194770066),3.9(0.24528301886792453),0.6(0.13636363636363635),0.2(0.05882352941176471),0.3(0.13636363636363635)
Simone Padoin,Atalanta,5,2009-2010,26.3(0.23083859332732196),1.7(0.10691823899371068),0.6(0.13636363636363635),0.8(0.23529411764705885),0.1(0.045454545454545456)
Daniele Capelli,Atalanta,5,2009-2010,23.7(0.2073940486925158),1.4(0.0880503144654088),1.2(0.2727272727272727),0.2(0.05882352941176471),0.5(0.22727272727272727)
Ferreira Pinto,Atalanta,0,2009-2010,27.6(0.242560865644725),0.6(0.03773584905660377),1.2(0.2727272727272727),1.4(0.4117647058823529),0.3(0.13636363636363635)
Leonardo Talamonti,Atalanta,2,2009-2010,28.2(0.2479711451758341),3.4(0.21383647798742136),0.1(0.022727272727272728),0.2(0.05882352941176471),0.0(0.0)
Andrea Consigli,Atalanta,1,2009-2010,6.3(0.05049594229035167),10.6(0.6666666666666666),0.0(0.0),0.0(0.0),0.0(0.0)
Diego De Ascentis,Atalanta,3,2009-2010,37.6(0.3327321911632101),7.4(0.46540880503144655),0.1(0.022727272727272728),0.9(0.2647058823529412),0.2(0.09090909090909091)
Fabio Ceravolo,Atalanta,0,2009-2010,17.8(0.15419296663660959),0.2(0.012578616352201259),0.6(0.13636363636363635),1.3(0.3823529411764706),0.2(0.09090909090909091)
Thomas Manfredini,Atalanta,3,2009-2010,33.9(0.29936880072137056),6.0(0.3773584905660377),0.3(0.06818181818181818),0.2(0.05882352941176471),0.2(0.09090909090909091)
György Garics,Atalanta,5,2009-2010,33.6(0.29666366095581603),3.1(0.1949685534591195),1.0(0.22727272727272727),0.6(0.17647058823529413),0.2(0.09090909090909091)
Robert Acquafresca,Atalanta,5,2009-2010,12.8(0.10910730387736702),0.8(0.050314465408805034),0.1(0.022727272727272728),0.5(0.14705882352941177),0.1(0.045454545454545456)
Nicola Amoruso,Atalanta,0,2009-2010,24.0(0.21009918845807035),1.3(0.08176100628930817),0.2(0.045454545454545456),1.4(0.4117647058823529),0.2(0.09090909090909091)
Paolo Bianco,Atalanta,2,2009-2010,23.9(0.20919747520288548),4.3(0.27044025157232704),0.1(0.022727272727272728),0.0(0.0),0.0(0.0)
Gianpaolo Bellini,Atalanta,5,2009-2010,32.5(0.2867448151487827),1.6(0.10062893081761007),0.7(0.15909090909090906),0.5(0.14705882352941177),0.1(0.045454545454545456)
Simone Tiribocchi,Atalanta,5,2009-2010,15.3(0.1316501352569883),0.6(0.03773584905660377),0.1(0.022727272727272728),0.9(0.2647058823529412),0.0(0.0)
Jaime Valdés,Atalanta,4,2009-2010,20.9(0.18214607754733994),2.3(0.14465408805031446),1.8(0.40909090909090906),1.6(0.4705882352941177),0.7(0.3181818181818181)
Tiberio Guarente,Atalanta,4,2009-2010,39.2(0.34715960324616774),5.5(0.34591194968553457),1.3(0.2954545454545454),0.7(0.20588235294117646),0.6(0.2727272727272727)
Guglielmo Stendardo,Atalanta,2,2013-2014,22.9(0.20018034265103699),1.8(0.11320754716981132),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Andrea Consigli,Atalanta,1,2013-2014,5.3(0.04147880973850315),9.6(0.6037735849056604),0.0(0.0),0.0(0.0),0.0(0.0)
Mario Yepes,Atalanta,2,2013-2014,25.2(0.22091974752028856),4.3(0.27044025157232704),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Maximiliano Morález,Atalanta,4,2013-2014,34.0(0.30027051397655546),2.5(0.15723270440251572),1.2(0.2727272727272727),1.5(0.4411764705882353),0.5(0.22727272727272727)
Daniele Baselli,Atalanta,3,2013-2014,41.5(0.3678990081154193),3.1(0.1949685534591195),0.4(0.09090909090909091),1.0(0.29411764705882354),0.1(0.045454545454545456)
Giulio Migliaccio,Atalanta,2,2013-2014,22.4(0.1956717763751127),0.6(0.03773584905660377),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Germán Denis,Atalanta,0,2013-2014,19.6(0.17042380522993691),0.8(0.050314465408805034),0.2(0.045454545454545456),1.4(0.4117647058823529),0.0(0.0)
Marko Livaja,Atalanta,5,2013-2014,16.8(0.14517583408476106),0.7(0.0440251572327044),0.2(0.045454545454545456),0.5(0.14705882352941177),0.0(0.0)
Luca Cigarini,Atalanta,4,2013-2014,53.6(0.4770063119927863),7.2(0.4528301886792453),2.3(0.5227272727272726),1.5(0.4411764705882353),1.3(0.5909090909090908)
Cristiano Del Grosso,Atalanta,5,2013-2014,28.1(0.24706943192064929),2.3(0.14465408805031446),0.7(0.15909090909090906),0.5(0.14705882352941177),0.2(0.09090909090909091)
Marcelo Estigarribia,Atalanta,5,2013-2014,16.3(0.14066726780883682),0.5(0.031446540880503145),0.5(0.11363636363636363),0.5(0.14705882352941177),0.0(0.0)
Franco Brienza,Atalanta,5,2013-2014,23.9(0.20919747520288548),1.8(0.11320754716981132),1.0(0.22727272727272727),1.0(0.29411764705882354),0.3(0.13636363636363635)
Carlos Carmona,Atalanta,2,2013-2014,39.1(0.3462578899909829),3.1(0.1949685534591195),0.1(0.022727272727272728),0.4(0.11764705882352942),0.1(0.045454545454545456)
Giacomo Bonaventura,Atalanta,5,2013-2014,27.2(0.23895401262398558),1.1(0.06918238993710692),0.4(0.09090909090909091),0.8(0.23529411764705885),0.1(0.045454545454545456)
Yohan Benalouane,Atalanta,5,2013-2014,23.6(0.20649233543733098),1.7(0.10691823899371068),0.7(0.15909090909090906),0.2(0.05882352941176471),0.4(0.18181818181818182)
Stefano Lucchini,Atalanta,2,2013-2014,20.8(0.18124436429215512),1.7(0.10691823899371068),0.0(0.0),0.0(0.0),0.0(0.0)
Cristian Raimondi,Atalanta,5,2013-2014,20.2(0.175834084761046),0.7(0.0440251572327044),0.9(0.20454545454545453),0.7(0.20588235294117646),0.2(0.09090909090909091)
Davide Brivio,Atalanta,5,2013-2014,29.2(0.2569882777276826),1.0(0.06289308176100629),0.9(0.20454545454545453),0.3(0.08823529411764706),0.2(0.09090909090909091)
Jasmin Kurtic,Atalanta,5,2016-2017,31.8(0.2804328223624888),1.6(0.10062893081761007),0.4(0.09090909090909091),0.7(0.20588235294117646),0.1(0.045454545454545456)
Marco Sportiello,Atalanta,2,2016-2017,5.6(0.044183949504057705),3.9(0.24528301886792453),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Alejandro Gomez,Atalanta,4,2016-2017,26.4(0.23174030658250677),1.8(0.11320754716981132),2.8(0.6363636363636362),2.2(0.6470588235294118),0.4(0.18181818181818182)
Andrea Masiello,Atalanta,2,2016-2017,34.2(0.3020739404869252),6.1(0.38364779874213834),0.2(0.045454545454545456),0.2(0.05882352941176471),0.1(0.045454545454545456)
Ervin Zukanovic,Atalanta,2,2016-2017,40.7(0.3606853020739405),4.0(0.25157232704402516),0.0(0.0),0.3(0.08823529411764706),0.0(0.0)
Andrea Conti,Atalanta,5,2016-2017,31.1(0.2741208295761948),1.2(0.07547169811320754),0.2(0.045454545454545456),0.9(0.2647058823529412),0.1(0.045454545454545456)
Leonardo Spinazzola,Atalanta,0,2016-2017,33.3(0.29395852119026145),2.8(0.1761006289308176),1.2(0.2727272727272727),1.6(0.4705882352941177),0.1(0.045454545454545456)
Etrit Berisha,Atalanta,1,2016-2017,6.0(0.047790802524797116),6.3(0.3962264150943396),0.0(0.0),0.0(0.0),0.0(0.0)
Roberto Gagliardini,Atalanta,5,2016-2017,41.2(0.3651938683498648),1.6(0.10062893081761007),0.2(0.045454545454545456),0.9(0.2647058823529412),0.0(0.0)
Remo Freuler,Atalanta,0,2016-2017,45.0(0.39945897204688907),3.0(0.18867924528301885),0.8(0.18181818181818182),1.5(0.4411764705882353),0.3(0.13636363636363635)
Rafael Tolói,Atalanta,2,2016-2017,38.6(0.3417493237150586),3.7(0.23270440251572327),0.1(0.022727272727272728),0.2(0.05882352941176471),0.1(0.045454545454545456)
Andrea Petagna,Atalanta,0,2016-2017,19.7(0.17132551848512176),2.3(0.14465408805031446),0.1(0.022727272727272728),1.8(0.5294117647058824),0.1(0.045454545454545456)
Franck Kessié,Atalanta,3,2016-2017,39.5(0.34986474301172227),3.3(0.20754716981132074),0.4(0.09090909090909091),0.7(0.20588235294117646),0.0(0.0)
Marco D'Alessandro,Atalanta,0,2016-2017,26.0(0.22813345356176737),1.1(0.06918238993710692),1.6(0.36363636363636365),2.0(0.5882352941176471),0.2(0.09090909090909091)
Mattia Caldara,Atalanta,2,2016-2017,27.5(0.24165915238954014),2.0(0.12578616352201258),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Marco Sportiello,Atalanta,1,2014-2015,4.4(0.0333633904418395),8.7(0.5471698113207547),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Alejandro Gomez,Atalanta,4,2014-2015,22.5(0.19657348963029758),1.4(0.0880503144654088),1.8(0.40909090909090906),1.4(0.4117647058823529),0.7(0.3181818181818181)
Guglielmo Stendardo,Atalanta,2,2014-2015,17.4(0.15058611361587015),1.8(0.11320754716981132),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
